TERYT,Rok,Frekwencja,MalTys,BudzM,BezPro,WspFem,WspObc,AptOs,PowUzM,BibM,WspSko,PodTys,OsbKM,WspX,WspY
200806,0,33.00216329,5.1,1375,8.9,103,62.5,3128,81.3,5214,92.38,65,97,22.79712325,53.39863062
200807,0,33.01737757,5.4,1960,5.7,96,78.5,4715,93,1572,98.94,31,14,22.59888204,53.30967898
200901,0,32.09096652,7.6,1748,19.9,107,58,1990,67.9,5971,133.26,84,1330,23.34588196,54.1091544
200902,0,34.31976983,4.3,1780,20,100,74.1,0,93.1,1497,97.3,68,9,23.32876354,53.99208944
200903,0,26.76100629,5.7,1727,15.8,97,73.8,3939,88.4,3939,88.13,46,23,23.18969594,54.11192419
200904,0,50.53490991,4.9,2249,13.4,101,68.6,4437,103.4,2219,103.53,42,32,23.23087158,54.22754874
200905,0,26.17753623,6.7,2022,16.4,92,73.4,0,96.1,1371,68.05,32,19,23.40495228,54.1178218
201001,0,35.93441002,4.2,1503,8,108,55.2,3036,77.5,3795,100.82,76,419,22.86671242,52.42098939
201002,0,38.00213295,5.1,1598,5.2,99,76.9,3415,87.3,6830,90.58,40,33,22.64101031,52.45938401
201003,0,42.39612747,4.7,1839,5.1,101,79.2,0,96.6,3070,92.28,30,27,22.91866922,52.56187832
201004,0,40.78879087,4.4,1541,3.1,94,82.7,0,94.5,4628,104.84,29,23,22.7543566,52.59536947
201005,0,36.29409265,4,4490,7.3,109,89.2,0,74.7,542,84,54,14,23.1013553,52.35360502
201006,0,37.91322314,4.7,1629,9.3,109,104.3,0,76.5,2237,91.03,30,15,23.13923054,52.52801949
201007,0,25.30643514,5.7,1960,12.4,100,84.9,4506,65.8,1127,93.09,42,21,23.13400157,52.44273865
201008,0,39.76377953,5.9,1835,3.1,100,84.3,0,96.7,3156,93.45,36,30,22.56149899,52.56874033
201009,0,27.40907387,5.5,1699,5.9,99,82.9,0,87.7,3250,86.35,37,29,22.85632043,52.45394354
201101,0,36.04080454,4.8,1983,13.9,101,74.1,6416,77,1833,98.84,42,49,23.31536998,53.6386278
201102,0,26.8861454,6,1811,7.3,100,79.6,4443,98,4443,94.41,34,21,23.28041351,53.45193615
201103,0,33.50290698,7.3,2031,6.3,98,68.1,3528,97.5,3528,93.96,33,30,23.124303,53.43461363
201104,0,41.94207836,4.8,1648,17.5,106,76.2,0,68.1,3460,91.49,58,21,23.76845229,53.21741534
201105,0,37.4647092,3.9,1656,14.6,98,77.1,0,74.6,4294,109.03,38,32,23.61125254,53.50267604
201106,0,32.68851165,8.6,1508,14.5,102,84.3,0,71.2,2929,96.55,26,24,23.52091014,53.65319052
201107,0,31.68532338,6.5,1701,11.9,100,79.6,3949,74.3,1975,116.32,25,23,23.45741146,53.54047279
201108,0,32.97817414,5.3,1486,12.8,105,57,2945,69.9,3313,95.58,64,85,23.49128532,53.38942379
201109,0,31.47082991,5.6,1757,10.3,102,80,3692,96.3,7384,101.48,35,29,23.1234431,53.58353418
201110,0,28.79456706,6,1547,13.9,96,84.1,0,72.2,430,104.55,39,11,23.616622,53.29156477
201201,0,31.71036205,6.1,1923,9,94,74.5,0,88.1,1019,109.34,40,25,22.70060669,54.08908436
201202,0,30.63915162,5.1,1876,15.8,94,77.7,0,80.6,4489,92.46,39,30,22.62489172,54.18254222
201203,0,40.0877193,7.1,2091,10,93,76.8,0,103.7,3017,87.29,37,23,22.89631647,54.2170909
201204,0,37.13675214,3.8,2156,10.6,99,83.3,0,91.8,1552,100,40,25,22.71252382,54.23959777
201205,0,31.93908194,6.6,1798,10.8,96,74.8,6159,86.8,3080,95.09,47,43,22.78689415,53.99456974
201206,0,33.93057111,8.1,2152,9.2,101,80.7,0,94.3,2300,95.83,27,25,22.96468452,54.3178806
201207,0,30.81673307,6.3,1778,10.5,95,71.5,0,89.7,1598,71.33,68,24,22.95639854,54.08882462
201208,0,30.60625815,5.3,2307,9,97,75.5,4010,85,1003,100.51,43,26,23.06314002,54.22923784
201209,0,42.57602862,5.4,1698,10.2,93,72.5,2695,88.3,1348,94.76,43,22,22.85766292,54.34129236
201301,0,41.13042325,7.3,1769,10.3,109,55.4,1856,74.9,9279,119.28,106,609,22.50997392,52.92551651
201302,0,36.87238494,5.8,1629,8.9,99,67.2,4741,84.9,9482,91.16,53,47,22.56515727,52.66015839
201303,0,43.97544129,7.9,1742,8.4,99,72.8,2221,93.1,2221,103.36,64,51,22.35184711,52.82525679
201304,0,47.30258014,7.4,1740,8.6,93,78.8,0,110.4,1574,95.27,33,38,22.54049802,52.75832876
201305,0,50.7969508,4.3,1682,4.4,96,87.1,0,117.9,3652,98.13,28,31,22.66606761,53.08465635
201306,0,47.87717968,7.3,1506,7.6,96,76.7,0,123,3364,87.16,34,29,22.51791773,53.0059833
201307,0,50.26113671,4.6,1743,5.8,95,76.8,0,119.3,4016,116.33,46,37,22.69234641,52.86745936
201308,0,48.4256927,6.1,1573,9.4,99,72.2,2984,97.2,2984,96.7,39,38,22.72947703,53.01048474
201309,0,41.86397985,6.5,1669,9.7,100,75,3750,103.9,7499,84.52,54,49,22.55801581,52.84151697
201310,0,41.297582,6.4,1508,7.9,96,85.1,0,109.2,0,67.31,46,32,22.48618101,52.93074513
201401,0,33.9518749,5.5,1546,14.6,107,56.4,2848,59.5,11391,104.15,105,1198,22.24568813,52.97725708
201402,0,51.72769469,4.8,1948,6.1,93,74.3,0,108.5,2447,99.48,47,33,22.36048596,53.02360807
201403,0,40.24220766,4,1855,15,95,70.7,6098,94.3,6098,94.67,56,30,22.43809044,53.10896471
201404,0,41.10970996,5.7,1681,9,98,71.5,4887,105.8,4887,98.97,65,35,22.09927113,52.90431282
201405,0,35.66896941,6,1407,10.4,96,75.3,0,103.1,2900,75.64,75,29,22.19406191,52.98514015
206101,0,44.9964745,5.1,2261,7.7,113,50.4,3040,58.6,10063,103.19,102,3106,23.15881458,53.13221982
206201,0,39.42245163,5.3,2424,10.8,107,50.8,2364,64.9,5802,100.11,99,1951,22.05845043,53.17434738
206301,0,38.30538729,5.1,2900,11,109,54,3298,62.1,9895,103.13,107,1058,22.93171165,54.0999415
220401,0,45.39459459,5.5,2551,5.6,108,50,2644,70.1,23800,114.15,137,1445,18.64719869,54.25711832
220402,0,29.44517256,5.2,1916,10.1,102,56.6,6128,78.3,6128,97.8,65,49,18.85427515,54.25993469
220403,0,43.7771261,5.8,2471,5.9,103,49.9,5891,83.1,5891,92.46,95,142,18.48526328,54.27352477
220404,0,41.45442634,4.4,2056,7.5,99,53,4188,101.5,2393,81.85,115,117,18.65877433,54.26890292
220405,0,35.80343214,6.9,1875,8.7,93,57.1,5142,84.8,5142,91.38,74,40,18.32882247,54.20430009
220406,0,35.97582652,6.2,1973,7.7,104,54.3,7837,94.3,3919,97.71,91,157,18.67540677,54.17876697
220407,0,33.01985371,5,2079,9.9,93,58.9,3813,84.1,1907,101.2,57,45,18.7766421,54.19881755
220408,0,29.93907746,4.9,1942,9.8,99,61.9,0,78.8,3153,101.22,55,58,18.50603274,54.1642331
220701,0,39.5392134,5.5,2203,10.3,107,50.5,3443,61.7,7574,109.89,110,1736,18.93741413,53.71694158
220702,0,25.58027079,5.9,1936,18,98,65.2,8229,67.7,2743,102.7,52,43,19.03546876,53.6450692
220703,0,28.86530398,4.8,1798,15.7,96,57.5,10276,79.3,1142,78.54,71,50,18.96251424,53.7610638
220704,0,27.62227603,6.6,1894,16.7,101,57.7,4372,70.9,4372,103.86,69,67,19.19732933,53.75937677
220705,0,29.58313595,5.3,1716,21,91,56,2854,79.2,5708,108.28,64,55,18.97383693,53.84796222
220706,0,26.51459406,5.6,1731,14,104,61.7,5541,85.1,5541,101.47,38,49,18.83650539,53.65267014
220901,0,39.57132393,4.7,1619,13.9,109,53.1,3853,61.5,12843,107.47,106,2247,19.03748751,54.03024032
220903,0,31.89204875,6.4,2136,20,105,65.1,0,65.2,1536,105.07,48,52,18.8960225,54.1111498
220904,0,28.67313916,5.2,1914,16,96,56.5,4018,85.2,0,59.15,69,40,19.03702417,54.05269713
220906,0,30.4315197,6,1903,19.6,99,61.3,0,75,1717,95.92,60,37,18.88636458,54.02167143
220907,0,34.85436893,5.2,1753,20.1,103,59.8,3932,66.6,3932,100.32,62,69,19.06537258,54.13021612
220908,0,35.44196555,2.6,2081,20.5,99,56.6,4601,70.8,4601,101.87,56,58,19.18797439,54.05399339
221001,0,36.28472222,3,5286,18.8,107,50.6,1364,81.6,1364,95.92,317,13,19.50339583,54.38135058
221002,0,32.33430626,6.1,1751,21.3,103,57.7,4471,67.3,2981,103.55,84,84,19.16596313,54.20015513
221003,0,33.57546408,5.5,1893,16.8,95,64.6,0,84.1,1610,90.94,61,53,18.94429683,54.20331853
221004,0,30.89325185,6.5,1907,21.6,101,55.6,4772,88.6,1909,98.99,93,56,19.05336745,54.2929847
221005,0,35.01224204,4.7,2085,23.7,101,54.5,3538,94.7,1179,101.7,106,33,19.25507084,54.32080166
221301,0,43.36384439,4.3,2279,22.9,103,62.7,3198,74.2,3198,107.63,63,115,18.14639181,53.84659638
221302,0,40.50880626,4.9,1845,18.2,104,54.3,1761,78.7,1761,112.59,84,960,18.51868774,53.7944311
221303,0,40.79283221,5.7,1985,16.1,108,55.9,2679,63.8,12057,119.15,99,1909,18.52266399,53.96813155
221304,0,36.08986616,6.6,1855,22.9,98,60.9,2837,87.9,709,92.89,56,55,18.55251977,53.87629208
221305,0,36.71689136,5.4,2206,19.2,103,65.8,5140,78.8,5140,97.72,65,47,18.18525959,53.89806803
221306,0,38.61431871,6,2022,18.9,103,66.7,2805,84.4,2805,101.52,59,35,18.37040518,53.82716313
221307,0,41.26760563,3.2,2272,23.6,99,71,0,76.7,2781,103.8,49,23,18.20846923,53.7854745
221308,0,36.9261477,4.9,1722,15.9,100,65.3,2408,80.4,2408,97.78,76,15,18.44070743,53.72324275
221309,0,36.49533638,5.6,1768,17.1,101,60.6,4662,74.1,4662,102.03,53,82,18.42566612,54.07054146
221310,0,36.29976581,6.7,2266,18.4,99,62.2,0,85.9,761,88.16,38,47,18.53350129,53.80735985
221311,0,31.98410728,5.8,1825,15.3,100,59.5,2641,80.6,2641,109.66,43,61,18.63499484,53.72904393
221312,0,40.94479716,5.6,1848,15.1,97,60.3,0,95.3,4524,59.51,54,69,18.53883735,53.97308674
221313,0,37.40635495,4.1,1875,18.5,102,62.8,10747,84.6,3582,101.03,69,78,18.34812772,53.93864364
221401,0,41.1869853,5.7,1606,10.4,109,53.9,3171,58.1,8606,104.42,90,2706,18.78199369,54.08951835
221402,0,31.58239777,6.3,1692,18.2,102,59.1,5184,65.8,3888,98.81,69,80,18.78911056,53.80201954
221403,0,31.51427539,6.7,1987,20.4,100,61.6,0,79.1,759,96.01,43,42,18.6676366,53.82954101
221404,0,33.90169709,5.1,1597,17,100,56.5,8276,65.5,5517,102.68,72,118,18.73034014,53.92699278
221405,0,32.65802269,5.4,1955,16.2,94,65.3,5214,85.4,1738,99.2,62,67,18.76420198,54.00289202
221406,0,35.28120044,5.2,1910,13.8,99,59.6,5582,91.9,11163,79.61,77,65,18.68934781,54.08647418
221601,0,33.19755601,5,1915,19.7,101,59.4,4786,65.7,3190,104.23,79,73,19.31152132,53.95118899
221602,0,21.97373092,5.3,1982,23.3,100,59.3,3753,77.3,1877,104.59,45,41,19.19621007,53.85304001
221603,0,18.63258392,4.5,1863,21.6,101,64.3,0,69,2027,97.92,40,22,19.44369949,53.87246098
221604,0,30.75842697,4.5,1953,24,99,58,6618,67.6,2206,95.83,43,47,19.17631429,53.95260404
221605,0,34.4324708,5.2,1663,16.8,106,51.3,4473,67.2,4473,99.19,91,99,19.01151675,53.92771877
226101,0,51.34306714,5.2,2729,6.2,111,51.4,3249,57.9,9161,101.38,128,1748,18.63594813,54.35979887
226401,0,55.70363745,4.6,4143,5,118,57.5,2226,62.3,5725,98.21,186,2315,18.5445835,54.43935405
220101,0,34.99511241,3.5,2078,23,96,66.4,0,85.2,2803,87.8,49,26,17.36465218,54.20406441
220102,0,40.25067341,5.7,1648,19.1,105,55.2,3924,71.5,2943,104.52,89,119,17.4887998,54.16423615
220103,0,31.82444853,7.5,2179,29.1,99,64,5637,75.2,805,100.98,56,19,17.57753906,54.33766576
220104,0,32.06058694,6.7,2240,26.3,100,63.4,0,77.9,4323,102.73,60,25,17.24645447,54.22233322
220105,0,44.60106383,5.4,2504,18.4,92,66.6,4795,103.8,1199,94.95,60,15,17.36759107,53.99025536
220106,0,32.91455676,5.9,1725,24.6,103,55.8,3298,67.1,1979,102.05,84,42,16.99868363,54.04254603
220107,0,44.03308389,9,2427,22,101,67.4,0,88.9,683,95.08,64,26,17.6796317,54.20666257
220108,0,35.31948256,6.8,2057,21.2,96,58.3,3383,95.5,1128,96.44,58,19,17.59478008,54.08920583
220109,0,28.19522472,5.3,2018,28.8,100,59.1,3730,75.5,1865,102.58,51,17,17.07791418,54.20066758
220110,0,33.68794326,8.8,2135,21.5,96,59,3910,85,3910,94.62,64,37,17.29994695,54.10062002
220201,0,40.93344258,6,1640,14.2,109,54.9,2650,66.4,5679,108.31,87,1888,17.56748503,53.69977611
220202,0,49.54156479,7.6,1802,20.3,100,69,4364,87.1,1870,99.84,67,33,17.67538759,53.90429106
220203,0,36.16582093,5.9,1746,18,98,64.6,0,87.7,15885,90.58,48,35,17.57980283,53.72929565
220204,0,37.26067747,5.5,1851,20.7,100,63.8,10258,78,6838,102.17,78,54,17.91500052,53.79495495
220205,0,41.14713217,9.7,2514,17.5,96,70,0,89.9,2167,95.67,47,21,17.38986048,53.87343207
220301,0,37.82242063,4.8,1828,14.3,109,48.4,3653,69,7305,121.56,148,1171,17.36252234,53.66580492
220302,0,32.91313317,4.8,1919,19.7,107,54.8,9307,65.3,3102,100.54,62,40,17.00392919,53.65258523
220303,0,31.25938054,5.2,2308,18.1,96,63,0,76,2542,80.4,49,28,17.34298523,53.67154471
220304,0,29.27311221,5.5,2151,20.6,103,60.4,9410,67.4,3137,108.21,63,42,17.20377239,53.56198561
220305,0,32.59052925,6.1,2002,24.2,105,56.7,0,70.9,1747,100.78,66,16,17.10839095,53.91439136
220306,0,34.52706973,7.2,2190,17.7,100,57.1,6164,75.1,6164,104.6,60,25,17.24591303,53.81715732
220307,0,28.98699521,4.2,2036,20.9,106,61.7,0,78.1,619,98.48,65,14,17.02511928,53.77745984
220501,0,46.45343777,5.7,2046,11.1,98,69.5,3239,110.5,3239,102.75,68,82,18.05322899,54.3162593
220502,0,46.98182134,7.3,1668,11.1,103,61.9,6200,81.2,7751,104.29,83,151,18.12060931,54.35803571
220503,0,41.29032258,6.6,2124,8.4,99,67.8,6890,103.8,6890,95.83,62,81,18.26459136,54.39475186
220504,0,47.6340694,6.8,2151,10.9,99,70,5500,92.9,5500,100.22,61,90,17.87080487,54.3452671
220505,0,41.36571519,10,2118,12.2,97,70.1,9165,88,4583,94.83,56,82,18.20798105,54.25111791
220506,0,46.43324607,7.6,2248,11.2,98,68.3,2895,101.1,2171,106.6,59,54,17.9855971,54.22921225
220507,0,48.66821077,8.7,2097,12.1,97,73.5,4839,94.1,4839,89.05,46,37,17.79686398,54.24408492
220508,0,45.88003816,5.1,1735,7.9,100,61.9,6251,105.5,5000,95.62,85,152,18.38835264,54.35200923
220601,0,43.78847845,6.5,1559,12.8,107,57.3,3290,67.2,23031,110.5,87,1455,17.9849546,54.11974348
220602,0,46.43584521,8.1,1983,12.9,101,64.8,4049,98.5,4049,100.57,51,32,17.78475874,54.01285189
220603,0,42.9060219,3.9,2038,14.9,102,69.5,2951,90.4,1475,100.93,46,35,17.91517843,53.92695099
220604,0,40.30387024,6.5,2005,14.1,97,62.3,6603,93.1,4402,89.7,58,43,17.97348607,54.10326116
220605,0,42.95834514,7.9,1879,15,98,61.6,4572,82.1,2286,88.25,49,42,18.25520975,54.07460029
220606,0,52.30894973,3.2,2205,14.7,94,67.3,3375,93.3,1688,95.18,50,31,17.77159315,54.10003738
220607,0,34.73451327,7.9,1927,13.9,101,66.8,3135,87.2,1567,109.75,47,55,18.18328401,54.13773565
220608,0,33.33333333,6.6,2094,15.6,96,63,6236,88.9,2079,100.59,49,29,18.1425977,53.98788911
220801,0,39.63430058,5.5,1798,15.4,108,56.5,4390,61.6,5017,110.11,130,1966,17.74956895,54.53534448
220802,0,40.0859423,5.4,3599,16.1,110,55,1917,102.5,3833,125.66,353,259,17.56973781,54.76314208
220803,0,33.64687439,7,2179,21,96,60.7,6939,70,3470,102,66,37,17.75027024,54.4415255
220804,0,34.54404088,5.5,1830,18.3,97,59,12325,81.6,2054,77.97,73,46,17.69392212,54.56860455
220805,0,26.51772705,4.9,2416,20.8,102,58.3,5491,80.2,5491,85.92,97,25,17.63159215,54.70706712
221101,0,37.04984154,6.1,3523,10.4,96,44.4,1978,54.6,3956,107.89,129,186,18.78291034,54.63624221
221102,0,49.39577039,6,2704,14.3,108,53.9,4032,87.9,4032,101.8,255,504,18.64711396,54.71070326
221103,0,44.17037922,6.4,1774,10.4,109,55.8,2264,67.6,2830,110,116,2310,18.40421084,54.7150268
221104,0,44.38187646,5.6,2336,11.4,104,54.2,2113,120.2,4930,97.38,259,385,18.33251267,54.80823143
221105,0,47.07084469,5.5,2820,8.4,99,51.3,1975,100.8,7900,81.9,112,158,18.47353984,54.59558152
221106,0,46.31091751,4.6,2608,11.3,100,62.6,5036,95.4,2014,96.46,74,48,18.11017215,54.78151137
221107,0,40.46426946,5.1,1764,12.1,99,62.7,7240,94.2,0,97.06,57,89,18.33074697,54.70717443
221201,0,36.61952302,4.9,2317,11.6,110,46.6,3245,62.9,16224,116.75,157,1600,16.86078174,54.57532717
221202,0,28.38015803,4.9,2181,22.7,97,61,6304,75.4,3152,108.02,43,38,17.28356951,54.49753496
221203,0,27.76536313,4.3,2152,24.1,99,57.4,9413,71.3,4707,97.88,67,31,17.27257326,54.35021072
221204,0,30.12081655,5,1976,25.2,96,57.8,9422,68.7,2356,103.1,51,29,17.40760807,54.60865364
221205,0,30.92265943,5.6,1775,24.4,97,58,4855,64.8,2427,101.38,72,33,16.88361249,54.21082259
221206,0,27.82608696,5,2166,18.4,97,53,4797,81.7,2399,100,104,39,16.95993191,54.37145832
221207,0,26.32369508,5.4,1939,24.4,100,60.7,0,72,3582,97.88,46,31,17.45981208,54.4629834
221208,0,28.56322939,5.6,2541,17.1,101,51.7,0,75.5,2690,88.97,71,52,17.03388718,54.48947952
221209,0,28.99190581,7.4,2055,20.2,100,55.9,3501,77.1,1751,98.57,65,14,17.2628989,54.67822239
221210,0,29.79780064,4.6,2877,15.2,99,56.5,0,88.3,1465,80.6,102,34,16.93177339,54.57040047
221501,0,47.03062982,5,1484,6.7,103,46.8,4590,76.7,9180,103.41,105,623,18.33954244,54.61728579
221502,0,49.82752572,4.1,1624,6.2,105,50.5,3705,74.9,11114,102.58,100,1478,18.38312528,54.56691825
221503,0,46.72202186,7,1747,8.1,107,58.1,2998,60.7,11244,109.34,101,1753,18.24639744,54.60290411
221504,0,29.58286359,5,2124,14.9,94,61.2,5489,73,915,102.91,62,30,17.84116876,54.75195084
221505,0,35.57793161,4.9,3121,9.5,90,62.3,6792,70.1,2264,101.72,59,39,18.00692042,54.69144515
221506,0,44.49460747,6.2,2032,9.2,99,71.8,5776,90.1,2888,99.66,40,48,17.97920403,54.45815266
221507,0,45.61217268,5.6,1983,8,98,67.7,6371,89.2,6371,97.55,59,114,18.09370474,54.55177179
221508,0,39.69380134,6.4,1921,13.8,100,60.1,11164,76.2,2233,102.1,58,48,17.9206772,54.57682726
221509,0,44.66651174,4.9,1925,5.3,96,67.7,6294,97.4,2518,100.15,75,71,18.24227853,54.46927588
221510,0,41.10459433,6.5,1758,8.2,98,63,9175,95.1,9175,91.08,67,95,18.22648254,54.59448785
226201,0,51.14142053,5.4,2777,5,109,52.3,2748,59.8,10991,99.04,124,1866,18.47947178,54.50644586
226301,0,42.05987261,5.1,2882,13.4,112,49.6,3403,58.3,10966,101.8,141,2287,17.03181248,54.46502592
240201,0,44.45416758,4.4,1851,7.9,109,59,2912,88.8,5824,93.77,146,149,19.0079546,49.69914296
240202,0,46.12676056,5.1,1794,5.9,105,59.9,5190,89.5,2595,92.5,80,276,19.06202226,49.91233627
240203,0,49.36196319,5.7,2019,7,105,58.7,10561,87.7,2640,97.05,97,546,19.08592447,49.72536162
240204,0,43.32388042,5.6,1833,7.6,107,52.8,4810,70.3,3935,100.24,89,653,18.96678482,49.89857259
240205,0,44.76030495,6.2,1791,5.5,103,57.5,5054,88.2,3370,100.52,87,221,18.90641647,49.83801444
240206,0,47.16862416,2.8,1699,6,104,56.5,6508,95,6508,101.91,125,305,18.94097882,49.7820395
240207,0,50.11796427,5.3,2059,6.1,108,58.9,5733,83,5733,95.23,108,426,19.14031292,49.8341417
240208,0,47.02948639,5.5,1795,8.4,104,61.7,4900,89.4,3675,100.28,71,228,19.24385341,49.82453476
240209,0,46.8905799,5.8,1628,5.8,104,63.8,5030,89.4,3018,94.89,70,266,19.13888016,49.91006666
240210,0,46.76158011,4.3,1833,7,110,59.7,6124,85.7,4083,96.88,105,361,19.07440958,49.75848551
240301,0,41.68960771,6,1929,8,116,52.8,3007,68.6,5154,108.32,133,1258,18.64877689,49.75713311
240302,0,42.40162822,5.6,2431,6.7,114,57.8,3859,84.7,5146,111.7,146,262,18.82720873,49.71528996
240303,0,31.82809773,5.4,2010,9.3,108,62.3,2871,96.4,5742,96.23,135,104,18.90685247,49.63293529
240304,0,37.3583431,5.8,1762,9.4,103,63,5113,93.9,5113,97.14,92,107,18.90981317,49.72612915
240305,0,42.69014288,5.9,1507,6.5,104,57.1,4519,86.3,4519,100.45,63,284,18.82659449,49.89127704
240306,0,36.59605551,4.2,1791,8.5,102,62.9,5501,101,5501,98.72,89,129,18.72193417,49.79882467
240307,0,35.10174419,6.2,1391,8.5,108,59.7,12086,91.5,3022,82.44,93,183,18.73016699,49.7265054
240308,0,35.38715445,5.7,1517,9.3,103,56.1,0,92.3,3270,89.47,69,200,18.64959479,49.81222493
240309,0,49.17127072,6.2,1897,10,101,66.6,3761,88.5,3761,99.33,65,134,18.90620036,49.56017355
240310,0,39.8040294,5.8,1631,7.8,110,55.1,3195,76.6,8521,94.03,98,404,18.79383814,49.81866001
240311,0,41.94612424,4.5,1603,7.7,101,56.6,5970,92.1,2985,103.5,72,204,18.73184978,49.88504312
240312,0,40.49863817,6.7,1828,8,105,58.3,12465,95,3116,101.63,57,299,18.61240004,49.86487371
241001,0,48.07060755,6.3,3915,7.5,106,61.8,3123,96.9,6245,97.51,108,128,18.89408066,49.9324858
241002,0,49.56308028,5.4,1808,8.3,101,53.8,4598,87.1,4598,89.43,97,93,18.94836075,50.07029082
241003,0,42.58385744,4.4,1772,8.1,99,49.3,7717,82.8,3859,99.46,69,309,19.07970949,49.99157226
241004,0,42.19674833,6.5,2620,6.3,102,49.3,17671,92.3,2945,95.55,66,233,18.69662938,49.94942582
241005,0,43.88308021,6.4,1641,8,107,56,4983,89.2,3114,101.79,112,286,18.91527472,49.98899847
241006,0,44.54940005,5.1,2433,6,102,61.3,10691,108,2138,104.87,67,141,18.82384007,50.02458358
241701,0,46.07771119,5,2243,7.3,108,57.2,2675,70.6,10700,105.7,115,635,19.2129744,49.69557912
241702,0,53.04136253,5.1,2294,8.1,105,62.1,0,88,2169,96.11,91,116,19.19170749,49.77891194
241703,0,50.72131898,7.7,1560,8.8,104,64.3,1885,87.2,2827,97.2,58,201,19.30206811,49.70901179
241704,0,44.32077626,4.9,1879,7.5,102,64.9,6739,81.9,1685,98.51,73,79,19.33161527,49.6018651
241705,0,44.69812278,6.7,1642,8.7,102,68.4,0,75.3,1248,101.9,58,80,19.42985743,49.65029385
241706,0,39.63364993,6.2,1565,9.7,104,61.4,9657,88.4,3219,100.48,70,166,19.07119968,49.67030151
241707,0,40.66339066,6,1894,8.3,101,65,4281,80.9,4281,99.74,48,101,19.29726758,49.75060407
241708,0,46.55558803,4.3,1730,6.7,105,61.6,6659,91.9,4439,97.42,86,378,19.15183005,49.72354856
241709,0,40.06055819,4.2,1845,8,105,66.1,4981,86.3,9961,105.89,68,101,19.05492686,49.55932437
241710,0,43.26211128,5.7,1627,8.4,103,64.9,12391,86.2,2065,99.35,63,188,19.1567289,49.63027266
241711,0,34.05288721,5.1,1732,13.3,104,66.5,4537,80.3,3025,111.23,68,69,19.04016637,49.47361641
241712,0,44.33497537,7.3,1988,9.1,107,64.3,0,81.8,3410,99.63,78,74,19.38922896,49.73436601
241713,0,44.7985469,5,1615,7.4,106,65.2,0,80.8,1963,94.23,64,199,19.27867764,49.66141751
241714,0,34.11451398,5.5,1794,12.6,98,68.6,4666,77.3,1167,89.72,60,42,19.15975879,49.46521965
241715,0,45.70479769,5.6,1598,9.7,102,61.5,7312,83.7,3656,97.67,73,190,19.15503531,49.58022069
246101,0,47.93804603,5.4,2604,7,112,52.2,3537,64.8,7690,100.07,133,1416,19.03890219,49.81297875
240401,0,38.98790285,4.2,1316,12.1,113,60.3,3345,70.9,6690,94.86,70,199,18.94303872,50.79109414
240402,0,35.66229985,5.3,1548,16.8,105,67.8,4145,76.2,4145,100.81,42,41,19.5629321,50.85226354
240403,0,36.53184165,6,1875,13.3,99,63.3,6034,75.9,3017,101.96,50,41,19.44978439,50.72496717
240404,0,30.26345418,5.2,1421,9.9,108,56.1,5630,85.6,5630,98.47,70,121,19.1398629,50.67471682
240405,0,34.41936658,5.5,1844,11.3,106,62.7,3462,82.6,2769,100.49,44,94,19.38320616,50.90103764
240406,0,35.1407959,6.5,1488,17.6,101,61.8,3455,73.3,5183,102.33,63,71,19.70289991,50.79880377
240407,0,33.03085299,4.5,1822,9.3,105,57.5,10403,85.5,2601,96.87,70,133,18.99431664,50.72331272
240408,0,32.31545406,6,1852,11.1,103,65.5,4882,77.1,2441,99.74,35,52,19.30643067,50.98792357
240409,0,35.9304265,4.9,1827,13.7,99,71.7,5243,74.3,1311,103.54,43,43,19.64632693,50.69803025
240410,0,35.30931164,6.5,1740,8.7,102,59.8,5068,90,3379,91.17,56,85,19.32218302,50.82274932
240411,0,36.49832277,6.7,1601,8.3,101,58.5,6907,94.6,6907,95.62,81,98,19.16456568,50.93215611
240412,0,33.98498865,6.7,1776,11.3,100,59.4,3405,91.8,6809,104.72,83,63,19.28306785,50.73932313
